FID,FID_04km_b,Lon04,Lat04,FID_44km,GroundMean04,AOD_Kriging04,RoadLength04
4124,5914,126.4860848,45.93564735,33,19.18472755,0.513618424,212.345178
4125,5919,126.4929477,45.92028345,33,19.18472755,0.513618424,494.6676971
4126,5920,126.4980365,45.9197046,33,19.18472755,0.460420398,1015.737566
4127,5921,126.5031253,45.91912553,33,19.18472755,0.460420398,967.4540093
4128,5931,126.4928339,45.94217218,33,19.18472755,0.513618424,489.2878288
4129,5932,126.4987546,45.94514502,33,19.18472755,0.513618424,846.1477088
4130,5933,126.4936634,45.94572385,33,19.18472755,0.513618424,630.1288313
4131,5942,126.5089366,45.94398667,33,19.18472755,0.460420398,220.0912154
4132,5943,126.5038457,45.94456596,33,19.18472755,0.513618424,778.3738634
4133,5944,126.514133,45.92151823,34,19.18472755,0.431791918,485.6488805
4134,5945,126.5082139,45.91854622,33,19.18472755,0.460420398,823.8472018
4135,5946,126.5090441,45.9220978,33,19.18472755,0.460420398,339.2091806
4136,5947,126.5251417,45.9239099,34,19.18472755,0.399803638,278.272982
4137,5949,126.5259731,45.92746138,34,19.18472755,0.399803638,724.2605448
4138,5954,126.5243104,45.92035842,34,19.18472755,0.399803638,1470.249478
4139,5955,126.5192218,45.92093844,34,19.18472755,0.416385521,1267.281355
4140,5956,126.5302306,45.92332962,34,19.18472755,0.384397242,1847.62823
4141,5958,126.5310623,45.92688107,34,19.18472755,0.384397242,483.356608
4142,5959,126.5353194,45.92274911,34,19.18472755,0.384397242,63.71725195
4143,5961,126.5268046,45.93101285,34,19.18472755,0.40809458,1207.881587
4144,5962,126.5361514,45.92630052,34,19.18472755,0.384397242,443.5477415
4145,5963,126.532726,45.93398394,34,19.18472755,0.416385521,589.9457358
4146,5964,126.5369835,45.92985193,34,19.18472755,0.384397242,476.8411525
4147,5973,126.5276361,45.93456431,34,19.18472755,0.431791918,1260.508896
4148,5974,126.5284678,45.93811577,34,19.18472755,0.431791918,1206.405428
4149,5976,126.5292996,45.94166723,34,19.18472755,0.460420398,1202.412295
4150,5977,126.5365347,45.83874335,30,20.31540302,0.61247208,386.680222
4151,5978,126.5475283,45.84113257,30,20.31540302,0.61247208,1015.874968
4152,5979,126.5534415,45.84410246,26,20.31540302,0.61247208,3939.795986
4153,5980,126.5381969,45.8458462,30,20.31540302,0.61247208,2138.827158
4154,5981,126.5483601,45.84468394,30,20.31540302,0.61247208,478.2888375
4155,5982,126.5542737,45.84765379,26,20.31540302,0.61247208,3555.173144
4156,5983,126.5441101,45.84881657,30,20.31540302,0.61247208,3078.926653
4157,5984,126.5526094,45.84055113,26,20.31540302,0.61247208,643.4132009
4158,5985,126.5416157,45.83816239,30,20.31540302,0.61247208,986.099909
4159,5986,126.549192,45.8482353,30,20.31540302,0.61247208,1288.861928
4160,5987,126.5576904,45.83996945,26,20.31540302,0.61247208,344.9225215
4161,5988,126.5686852,45.84235666,26,20.31540302,0.61247208,908.8943778
4162,5989,126.5585229,45.84352076,26,20.31540302,0.61247208,1584.051301
4163,5990,126.5644369,45.84649009,26,20.31540302,0.61247208,150.2474161
4164,5991,126.560188,45.85062335,26,20.31540302,0.61247208,504.1213727
4165,5992,126.5593554,45.84707206,26,20.31540302,0.61247208,2315.767186
4166,5993,126.5677693,45.86069511,29,20.31540302,0.61247208,2589.322454
4167,5994,126.5449418,45.85236796,30,20.31540302,0.61247208,2067.516165
4168,5995,126.5559384,45.85475643,26,20.31540302,0.61247208,881.8333482
4169,5996,126.5508561,45.855338,30,20.31540302,0.61247208,596.6719648
4170,5997,126.5567709,45.85830774,26,20.31540302,0.61247208,1454.092994
4171,5998,126.5372709,45.86418418,32,19.18472755,0.61247208,1280.388426
4172,5999,126.5466054,45.85947071,30,20.31540302,0.61247208,4507.326433
4173,6000,126.5457736,45.85591933,30,20.31540302,0.61247208,3701.229894
4174,6001,126.5525205,45.86244067,32,20.31540302,0.61247208,3622.722987
4175,6002,126.555106,45.85120511,26,20.31540302,0.61247208,1391.75998
4176,6003,126.550024,45.85178665,30,20.31540302,0.61247208,94.27415774
4177,6004,126.5610207,45.85417463,26,20.31540302,0.61247208,482.5420046
4178,6005,126.566936,45.85714386,26,20.31540302,0.61247208,848.901776
4179,6006,126.5516882,45.85888934,30,20.31540302,0.61247208,2565.924353
4180,6007,126.5661029,45.85359261,26,20.31540302,0.61247208,165.7781999
4181,6008,126.5652699,45.85004136,26,20.31540302,0.61247208,89.50447712
4182,6009,126.5626865,45.86127719,29,20.31540302,0.61247208,1301.885398
4183,6010,126.5576035,45.86185905,29,20.31540302,0.61247208,1586.706984
4184,6011,126.5618535,45.85772592,26,20.31540302,0.61247208,2004.082536
4185,6012,126.5729329,45.83822306,26,20.31540302,0.513618424,1189.428048
4186,6013,126.5466966,45.8375812,30,20.31540302,0.61247208,777.7691734
4187,6014,126.5627713,45.83938755,26,20.31540302,0.61247208,886.8507878
4188,6015,126.5737663,45.84177428,26,20.31540302,0.513618424,771.524773
4189,6016,126.5805149,45.84829401,26,20.31540302,0.61247208,825.0835422
4190,6017,126.5636041,45.84293883,26,20.31540302,0.61247208,1081.240887
4191,6018,126.579681,45.84474284,26,20.31540302,0.513618424,834.0543269
4192,6019,126.5703516,45.84945913,26,20.31540302,0.61247208,954.7441981
4193,6020,126.5695184,45.8459079,26,20.31540302,0.61247208,1274.978127
4194,6021,126.5745997,45.84532548,26,20.31540302,0.61247208,415.9188753
4195,6022,126.5754333,45.84887668,26,20.31540302,0.61247208,502.3261819
4196,6023,126.5788472,45.84119166,26,20.31540302,0.513618424,1211.89076
4197,6024,126.5678522,45.83880542,26,20.31540302,0.61247208,1075.449031
4198,6025,126.583928,45.84060881,26,20.31540302,0.513618424,577.6612786
4199,6026,126.5949242,45.84299352,26,20.31540302,0.513618424,1663.634883
4200,6027,126.5898432,45.84357686,26,20.31540302,0.513618424,1779.946707
4201,6028,126.595759,45.8465446,26,20.31540302,0.513618424,1680.10406
4202,6029,126.5855964,45.8477111,26,20.31540302,0.513618424,1131.834657
4203,6030,126.5847622,45.84415996,26,20.31540302,0.513618424,747.9950472
4204,6031,126.5864307,45.85126223,26,20.31540302,0.61247208,644.5648193
4205,6032,126.5940169,45.86133234,29,20.31540302,0.61247208,1698.727531
4206,6033,126.5939439,45.88322217,29,19.18472755,0.61247208,809.6528588
4207,6034,126.582183,45.85539633,26,20.31540302,0.61247208,795.4875577
4208,6035,126.571185,45.85301036,26,20.31540302,0.61247208,406.4927296
4209,6036,126.5720185,45.85656158,26,20.31540302,0.61247208,816.6288129
4210,6037,126.5779346,45.85953025,29,20.31540302,0.61247208,1780.256916
4211,6038,126.572852,45.86011279,29,20.31540302,0.61247208,1468.853428
4212,6039,126.5813489,45.85184517,26,20.31540302,0.61247208,304.9355983
4213,6040,126.576267,45.85242788,26,20.31540302,0.61247208,592.2951564
4214,6041,126.5872651,45.85481336,26,20.31540302,0.61247208,1102.033641
4215,6042,126.5880996,45.85836448,29,20.31540302,0.61247208,1045.652028
4216,6043,126.5771008,45.85597907,26,20.31540302,0.61247208,942.5727496
4217,6044,126.5931819,45.85778126,29,20.31540302,0.61247208,414.1867487
4218,6045,126.5915124,45.85067907,26,20.31540302,0.513618424,1046.906117
4219,6046,126.5838515,45.86249863,29,20.31540302,0.61247208,1305.805424
4220,6047,126.5830172,45.85894748,29,20.31540302,0.61247208,2081.788794
4221,6048,126.5923471,45.85423017,26,20.31540302,0.61247208,133.020769
4222,6049,126.5889342,45.8619156,29,20.31540302,0.61247208,2089.441043
4223,6050,126.5948519,45.86488342,29,20.31540302,0.61247208,1070.403907
4224,6051,126.5947792,45.88677325,29,19.18472755,0.61247208,508.6552874
4225,6052,126.5482695,45.86657343,32,19.18472755,0.61247208,3335.791239
4226,6053,126.5533529,45.865992,32,20.31540302,0.61247208,2960.902497
4227,6054,126.5541854,45.86954333,32,19.18472755,0.61247208,5722.10007
4228,6055,126.5431859,45.86715463,32,19.18472755,0.61247208,1616.837232
4229,6056,126.5499339,45.87367613,32,19.18472755,0.61247208,5192.663631
4230,6057,126.5440178,45.87070602,32,19.18472755,0.61247208,2940.891202
4231,6058,126.5354162,45.90085992,32,19.18472755,0.460420398,1438.612673
4232,6059,126.5474374,45.86302207,32,20.31540302,0.61247208,3383.516433
4233,6060,126.5643526,45.86837972,29,20.31540302,0.61247208,1309.628825
4234,6061,126.5491016,45.87012479,32,19.18472755,0.61247208,4966.489833
4235,6062,126.559269,45.86896164,29,19.18472755,0.61247208,3372.853364
4236,6063,126.5668525,45.87903347,29,19.18472755,0.61247208,1046.170801
4237,6064,126.5601019,45.87251292,29,19.18472755,0.61247208,5778.751905
4238,6065,126.5609349,45.87606421,29,19.18472755,0.61247208,1341.074477
4239,6066,126.5448497,45.87425739,32,19.18472755,0.61247208,2970.910494
4240,6067,126.5550179,45.87309464,32,19.18472755,0.61247208,9646.010466
4241,6068,126.5651858,45.87193098,29,19.18472755,0.61247208,1891.883065
4242,6069,126.567686,45.88258471,29,19.18472755,0.61247208,743.248097
4243,6070,126.5456817,45.87780877,32,19.18472755,0.61247208,1499.473572
4244,6071,126.5515987,45.88077881,32,19.18472755,0.61247208,2436.977448
4245,6072,126.5465138,45.88136013,32,19.18472755,0.61247208,1877.120978
4246,6073,126.5524312,45.88433014,32,19.18472755,0.61247208,1956.817254
4247,6074,126.5363439,45.88252209,32,19.18472755,0.61247208,1214.488779
4248,6075,126.5422609,45.88549262,32,19.18472755,0.61247208,627.0934277
4249,6076,126.5558506,45.87664595,32,19.18472755,0.61247208,1068.623165
4250,6077,126.5575162,45.88374856,32,19.18472755,0.61247208,1039.891033
4251,6078,126.5473461,45.88491149,32,19.18472755,0.61247208,851.8115368
4252,6079,126.5566834,45.88019726,32,19.18472755,0.61247208,930.2613607
4253,6080,126.5507662,45.87722747,32,19.18472755,0.61247208,3155.661687
4254,6081,126.561768,45.87961548,29,19.18472755,0.61247208,1034.724994
4255,6082,126.5660191,45.87548223,29,19.18472755,0.61247208,1258.737841
4256,6083,126.5634344,45.88671801,29,19.18472755,0.61247208,3732.828281
4257,6084,126.5787686,45.86308143,29,20.31540302,0.61247208,1153.943903
4258,6085,126.5584362,45.86541034,29,20.31540302,0.61247208,3628.937155
4259,6086,126.5745194,45.8672152,29,20.31540302,0.61247208,1690.072326
4260,6087,126.5635195,45.86482846,29,20.31540302,0.61247208,934.5392682
4261,6088,126.5804368,45.87018377,29,20.31540302,0.61247208,1575.242055
4262,6089,126.569436,45.86779758,29,20.31540302,0.61247208,1128.780054
4263,6090,126.5753532,45.8707664,29,20.31540302,0.61247208,1403.434891
4264,6091,126.5812711,45.87373493,29,20.31540302,0.61247208,1071.38465
4265,6092,126.5702696,45.8713488,29,20.31540302,0.61247208,1875.988322
4266,6093,126.5626012,45.88316675,29,19.18472755,0.61247208,294.6855548
4267,6094,126.5711032,45.87490002,29,19.18472755,0.61247208,1320.054734
4268,6095,126.5796027,45.8666326,29,20.31540302,0.61247208,899.524305
4269,6096,126.5686026,45.86424634,29,20.31540302,0.61247208,1041.094469
4270,6097,126.5736857,45.863664,29,20.31540302,0.61247208,556.6344136
4271,6098,126.5846858,45.86604977,29,20.31540302,0.61247208,1085.916053
4272,6099,126.5906037,45.86901782,29,20.31540302,0.61247208,1131.446624
4273,6100,126.5761872,45.87431759,29,19.18472755,0.61247208,1623.096858
4274,6101,126.5914386,45.87256891,29,20.31540302,0.61247208,1093.772998
4275,6102,126.5871896,45.87670316,29,19.18472755,0.61247208,404.7427583
4276,6103,126.5863549,45.87315203,29,20.31540302,0.61247208,1021.789908
4277,6104,126.5855203,45.8696009,29,20.31540302,0.61247208,1122.347446
4278,6105,126.5719369,45.87845124,29,19.18472755,0.61247208,1664.488995
4279,6106,126.5778554,45.88141995,29,19.18472755,0.61247208,404.4145236
4280,6107,126.5727707,45.88200245,29,19.18472755,0.61247208,317.6594018
4281,6108,126.5786896,45.88497112,29,19.18472755,0.61247208,809.7762218
4282,6109,126.5736046,45.88555365,29,19.18472755,0.61247208,404.6301667
4283,6110,126.5685196,45.88613595,29,19.18472755,0.61247208,3329.737256
4284,6111,126.5821054,45.87728608,29,19.18472755,0.61247208,744.1506345
4285,6112,126.5880243,45.88025427,29,19.18472755,0.61247208,528.9259138
4286,6113,126.5770212,45.87786877,29,19.18472755,0.61247208,1336.526662
4287,6114,126.5922736,45.87612001,29,20.31540302,0.61247208,642.9361695
4288,6115,126.5829399,45.88083723,29,19.18472755,0.61247208,613.1849306
4289,6116,126.5888592,45.88380538,29,19.18472755,0.61247208,404.9862304
4290,6117,126.5931087,45.87967109,29,19.18472755,0.61247208,810.5852192
4291,6118,126.5837744,45.88438837,29,19.18472755,0.61247208,810.1978958
4292,6119,126.5906778,45.84712796,26,20.31540302,0.513618424,1258.113937
4293,6120,126.6000051,45.84240996,26,20.31540302,0.513618424,1154.220847
4294,6122,126.6059213,45.84537719,26,20.31540302,0.513618424,1202.532027
4295,6123,126.6008402,45.84596101,26,20.31540302,0.513618424,1107.174274
4296,6124,126.6067569,45.8489282,26,20.31540302,0.513618424,1259.581074
4297,6125,126.6016755,45.84951205,26,20.31540302,0.513618424,787.8685089
4298,6126,126.596594,45.85009568,26,20.31540302,0.513618424,1264.874926
4299,6127,126.6050858,45.84182617,26,20.31540302,0.513618424,848.9508772
4300,6128,126.5940894,45.83944244,26,20.31540302,0.513618424,1278.036033
4301,6129,126.6101665,45.84124216,28,20.31540302,0.513618424,1463.646425
4302,6130,126.621164,45.84362436,28,20.31540302,0.513618424,877.9111459
4303,6131,126.6160832,45.84420887,28,20.31540302,0.513618424,1039.663639
4304,6132,126.6220006,45.84717528,28,20.31540302,0.513618424,951.9557144
4305,6133,126.6118382,45.84834412,28,20.31540302,0.513618424,694.3515036
4306,6134,126.6110023,45.84479314,28,20.31540302,0.513618424,1323.403174
4307,6135,126.6126742,45.8518951,28,20.31540302,0.513618424,834.8725278
4308,6136,126.6202653,45.86196356,66,20.31540302,0.61247208,1985.176134
4309,6137,126.5897689,45.86546671,29,20.31540302,0.61247208,685.3738238
4310,6138,126.6084284,45.85603021,29,20.31540302,0.61247208,1013.461863
4311,6139,126.597429,45.85364674,26,20.31540302,0.513618424,591.134037
4312,6140,126.5982642,45.8571978,29,20.31540302,0.61247208,1002.991868
4313,6141,126.6041819,45.86016514,29,20.31540302,0.61247208,777.1678658
4314,6142,126.5990994,45.86074886,29,20.31540302,0.61247208,2358.617297
4315,6143,126.6075926,45.85247921,26,20.31540302,0.513618424,1371.067244
4316,6144,126.6033463,45.85661412,29,20.31540302,0.61247208,1052.126852
4317,6145,126.6135103,45.85544607,66,20.31540302,0.513618424,872.8152954
4318,6146,126.6025109,45.85306309,26,20.31540302,0.513618424,1228.40756
4319,6147,126.6177558,45.85131076,28,20.31540302,0.513618424,840.8288427
4320,6148,126.6143465,45.85899703,66,20.31540302,0.61247208,1127.148464
4321,6149,126.6185922,45.8548617,66,20.31540302,0.513618424,1248.177794
4322,6150,126.6101002,45.86313219,29,20.31540302,0.61247208,835.4008541
4323,6151,126.6092642,45.8595812,29,20.31540302,0.61247208,442.9874198
4324,6152,126.6194287,45.85841263,66,20.31540302,0.61247208,1455.410064
4325,6153,126.6151828,45.86254799,66,20.31540302,0.61247208,2177.738714
4326,6154,126.625408,45.83948873,28,20.31540302,0.460420398,742.7654144
4327,6155,126.59917,45.83885891,26,20.31540302,0.513618424,543.5284503
4328,6156,126.6152471,45.84065791,28,20.31540302,0.513618424,911.0736061
4329,6157,126.6203276,45.84007344,28,20.31540302,0.460420398,625.9088768
4330,6158,126.6262447,45.84303963,28,20.31540302,0.513618424,828.8033897
4331,6159,126.6270816,45.84659052,28,20.31540302,0.513618424,1372.608684
4332,6160,126.6329998,45.84955638,28,20.31540302,0.513618424,765.5045247
4333,6161,126.6169194,45.84775982,28,20.31540302,0.513618424,1646.32519
4334,6162,126.6228372,45.8507262,28,20.31540302,0.513618424,1124.190885
4335,6163,126.6321625,45.84600553,28,20.31540302,0.513618424,641.8281338
4336,6164,126.6279185,45.8501414,28,20.31540302,0.513618424,823.0258561
4337,6165,126.6364058,45.84186948,28,20.31540302,0.513618424,635.513275
4338,6166,126.6313253,45.84245467,28,20.31540302,0.513618424,1054.460398
4339,6167,126.642324,45.84483486,28,20.31540302,0.513618424,956.9848406
4340,6168,126.643162,45.84838565,28,20.31540302,0.513618424,574.2547393
4341,6169,126.6372433,45.84542031,28,20.31540302,0.513618424,460.1766493
4342,6170,126.6474047,45.84424918,28,20.31540302,0.513618424,2091.903327
4343,6171,126.6465665,45.84069842,28,20.31540302,0.513618424,1851.150742
4344,6172,126.6389186,45.85252194,66,20.31540302,0.513618424,798.8552349
4345,6173,126.6380809,45.84897113,28,20.31540302,0.513618424,941.6846109
4346,6174,126.6465145,45.86258875,66,20.31540302,0.61247208,1126.608908
4347,6175,126.6422703,45.86672515,66,20.31540302,0.61247208,1102.137709
4348,6176,126.6346746,45.85665807,66,20.31540302,0.61247208,990.1135106
4349,6177,126.6236739,45.8542771,66,20.31540302,0.513618424,1184.519282
4350,6178,126.6245107,45.85782801,66,20.31540302,0.61247208,960.2214645
4351,6179,126.63043,45.86079401,66,20.31540302,0.61247208,2227.201566
4352,6180,126.6253477,45.8613789,66,20.31540302,0.61247208,2150.423762
4353,6181,126.6338371,45.85310723,66,20.31540302,0.513618424,809.0645098
4354,6182,126.6295927,45.85724315,66,20.31540302,0.61247208,805.9190594
4355,6183,126.6397564,45.85607275,66,20.31540302,0.61247208,2662.109836
4356,6184,126.6287556,45.85369228,66,20.31540302,0.513618424,927.0736531
4357,6185,126.6405943,45.85962356,66,20.31540302,0.61247208,1698.710527
4358,6186,126.6448381,45.85548721,66,20.31540302,0.61247208,2489.781503
4359,6187,126.6363498,45.86375973,66,20.31540302,0.61247208,1381.130663
4360,6188,126.6355122,45.8602089,66,20.31540302,0.61247208,2613.325102
4361,6189,126.6456763,45.85903799,66,20.31540302,0.61247208,525.573459
4362,6190,126.6414322,45.86317435,66,20.31540302,0.61247208,695.6916821
4363,6191,126.6473529,45.86613951,66,20.31540302,0.61247208,686.8181023
4364,6192,126.6473008,45.88802976,66,20.31540302,0.61247208,729.4353789
4365,6193,126.6007702,45.86785095,29,20.31540302,0.61247208,803.4743544
4366,6194,126.6066891,45.87081818,29,20.31540302,0.61247208,313.8293392
4367,6195,126.595687,45.8684345,29,20.31540302,0.61247208,991.0344744
4368,6196,126.6024414,45.87495302,29,20.31540302,0.61247208,421.2006652
4369,6197,126.5965222,45.87198556,29,20.31540302,0.61247208,405.1725822
4370,6198,126.6058533,45.86726718,29,20.31540302,0.61247208,1221.26955
4371,6199,126.5999348,45.86429991,29,20.31540302,0.61247208,194.6553918
4372,6200,126.6050175,45.86371616,29,20.31540302,0.61247208,2414.85737
4373,6201,126.6109363,45.86668317,29,20.31540302,0.61247208,1716.880586
4374,6202,126.6117725,45.87023415,29,20.31540302,0.61247208,1268.452569
4375,6203,126.6016057,45.87140199,29,20.31540302,0.61247208,1304.938732
4376,6204,126.6176923,45.87320082,66,20.31540302,0.61247208,915.7814672
4377,6205,126.6185289,45.87675176,66,20.31540302,0.61247208,1264.613405
4378,6206,126.6126087,45.87378512,29,20.31540302,0.61247208,715.5558014
4379,6207,126.6075251,45.87436918,29,20.31540302,0.61247208,1231.981377
4380,6208,126.6168557,45.86964989,66,20.31540302,0.61247208,914.4383873
4381,6209,126.6193657,45.88030268,66,20.31540302,0.61247208,806.299873
4382,6210,126.6210396,45.88740452,66,20.31540302,0.61247208,1103.641023
4383,6211,126.5973575,45.87553663,29,20.31540302,0.61247208,22.81859071
4384,6212,126.5981929,45.87908768,29,19.18472755,0.61247208,1045.013169
4385,6213,126.5990284,45.88263873,29,19.18472755,0.61247208,260.9538312
4386,6214,126.6049488,45.88560608,29,20.31540302,0.61247208,565.6171165
4387,6215,126.599864,45.88618977,29,19.18472755,0.61247208,568.6746868
4388,6216,126.6041129,45.88205506,29,20.31540302,0.61247208,911.2085919
4389,6217,126.5896942,45.88735649,29,19.18472755,0.61247208,897.8972331
4390,6218,126.6083611,45.87792018,29,20.31540302,0.61247208,599.7380835
4391,6219,126.6032771,45.87850404,29,20.31540302,0.61247208,1137.976243
4392,6220,126.6142815,45.88088704,29,20.31540302,0.61247208,608.1512161
4393,6221,126.6151181,45.88443799,29,20.31540302,0.61247208,752.4889485
4394,6222,126.6091973,45.88147116,29,20.31540302,0.61247208,501.4463892
4395,6223,126.6202026,45.8838536,66,20.31540302,0.61247208,300.3604831
4396,6224,126.6134451,45.87733608,29,20.31540302,0.61247208,53.97937786
4397,6226,126.6312673,45.86434487,66,20.31540302,0.61247208,1379.601152
4398,6227,126.6227757,45.8726163,66,20.31540302,0.61247208,1381.920058
4399,6228,126.6270218,45.86848067,66,20.31540302,0.61247208,1085.381253
4400,6229,126.6160192,45.86609894,66,20.31540302,0.61247208,1266.207944
4401,6230,126.6329423,45.87144657,66,20.31540302,0.61247208,1274.764464
4402,6231,126.6219388,45.86906539,66,20.31540302,0.61247208,1266.47128
4403,6232,126.627859,45.87203155,66,20.31540302,0.61247208,871.2790507
4404,6233,126.6337799,45.87499741,66,20.31540302,0.61247208,1395.887836
4405,6234,126.6321048,45.86789573,66,20.31540302,0.61247208,663.8560306
4406,6235,126.621102,45.86551448,66,20.31540302,0.61247208,796.6355785
4407,6236,126.6261847,45.86492979,66,20.31540302,0.61247208,1217.102079
4408,6237,126.6371876,45.86731055,66,20.31540302,0.61247208,1649.175917
4409,6238,126.6380254,45.87086137,66,20.31540302,0.61247208,110.5346835
4410,6239,126.6439468,45.87382671,66,20.31540302,0.61247208,681.2826474
4411,6240,126.6397014,45.87796298,66,20.31540302,0.61247208,1022.613705
4412,6241,126.6388634,45.87441218,66,20.31540302,0.61247208,602.6549092
4413,6242,126.6286964,45.87558242,66,20.31540302,0.61247208,1056.277841
4414,6243,126.6464622,45.88447901,66,20.31540302,0.61247208,499.6223802
4415,6244,126.6455706,45.90281843,6,20.31540302,0.61247208,406.2174835
4416,6245,126.6236127,45.8761672,66,20.31540302,0.61247208,1158.644655
4417,6246,126.6244498,45.8797181,66,20.31540302,0.61247208,642.7180311
4418,6248,126.6312089,45.886235,66,20.31540302,0.61247208,811.5185436
4419,6249,126.6261243,45.88681987,66,20.31540302,0.61247208,658.8052889
4420,6250,126.6303713,45.88268415,66,20.31540302,0.61247208,401.0753653
4421,6251,126.6159548,45.88798894,29,20.31540302,0.61247208,1214.341836
4422,6252,126.6346177,45.87854825,66,20.31540302,0.61247208,843.9281909
4423,6253,126.6295338,45.87913329,66,20.31540302,0.61247208,1889.403141
4424,6254,126.6362934,45.8856499,66,20.31540302,0.61247208,406.2467923
4425,6255,126.6405396,45.88151378,66,20.31540302,0.61247208,814.4754648
4426,6256,126.6447851,45.87737748,66,20.31540302,0.61247208,477.370146
4427,6257,126.6354555,45.88209908,66,20.31540302,0.61247208,144.9756664
4428,6258,126.6413778,45.88506457,66,20.31540302,0.61247208,809.3820954
4429,6259,126.6456236,45.88092825,66,20.31540302,0.61247208,822.2622592
4430,6261,126.6481914,45.86969027,66,20.31540302,0.61247208,889.5053859
4431,6262,126.6464094,45.90636919,6,20.31540302,0.61247208,400.1499483
4432,6263,126.5430929,45.889044,32,19.18472755,0.513618424,585.6313724
4433,6264,126.543925,45.89259538,32,19.18472755,0.513618424,810.1965797
4434,6265,126.5447571,45.89614675,32,19.18472755,0.513618424,1360.453254
4435,6266,126.5506759,45.89911688,32,19.18472755,0.513618424,1102.45447
4436,6267,126.5455894,45.89969812,32,19.18472755,0.513618424,1950.711974
4437,6268,126.5498433,45.89556554,32,19.18472755,0.513618424,404.8424831
4438,6269,126.5540966,45.89143278,32,19.18472755,0.513618424,1338.872531
4439,6270,126.5481784,45.88846285,32,19.18472755,0.513618424,627.9308481
4440,6271,126.5549294,45.8949841,32,19.18472755,0.513618424,656.7134744
4441,6272,126.5490108,45.8920142,32,19.18472755,0.513618424,432.8183514
4442,6273,126.5591822,45.89085114,32,19.18472755,0.513618424,544.7613784
4443,6274,126.5532638,45.88788147,32,19.18472755,0.513618424,2599.268184
4444,6275,126.5651013,45.89382052,29,19.18472755,0.513618424,635.8877761
4445,6276,126.5608486,45.8979537,32,19.18472755,0.513618424,1917.087748
4446,6277,126.5565954,45.9020867,34,19.18472755,0.513618424,760.0056322
4447,6279,126.563349,45.90860749,34,19.18472755,0.513618424,683.8635173
4448,6280,126.5641826,45.91215874,34,19.18472755,0.460420398,286.44037
4449,6281,126.5344875,45.91919768,34,19.18472755,0.384397242,996.3899175
4450,6282,126.5523415,45.90621953,34,19.18472755,0.460420398,809.800602
4451,6283,126.5413349,45.90383053,34,19.18472755,0.460420398,1689.263338
4452,6284,126.5421671,45.90738191,34,19.18472755,0.431791918,643.9717882
4453,6285,126.5480869,45.91035219,34,19.18472755,0.431791918,848.9626764
4454,6286,126.5489196,45.91390353,34,19.18472755,0.399803638,546.0172921
4455,6287,126.5429994,45.91093329,34,19.18472755,0.416385521,422.8800699
4456,6288,126.5515086,45.90266821,34,19.18472755,0.460420398,1300.64933
4457,6289,126.5472543,45.90680084,34,19.18472755,0.460420398,1090.70401
4458,6290,126.5574285,45.905638,34,19.18472755,0.460420398,582.1616796
4459,6291,126.5464218,45.90324948,34,19.18472755,0.460420398,595.8701465
4460,6292,126.561682,45.90150497,34,19.18472755,0.513618424,938.9462389
4461,6293,126.5582617,45.90918928,34,19.18472755,0.460420398,1214.280289
4462,6294,126.5625154,45.90505623,34,19.18472755,0.513618424,914.6037429
4463,6295,126.5540074,45.91332216,34,19.18472755,0.431791918,585.120993
4464,6296,126.5531744,45.90977085,34,19.18472755,0.431791918,1214.640272
4465,6297,126.5642678,45.89026927,29,19.18472755,0.513618424,2111.893396
4466,6298,126.5583492,45.88729985,32,19.18472755,0.61247208,2222.425263
4467,6299,126.5752727,45.89265603,29,19.18472755,0.61247208,404.8098483
4468,6300,126.5600154,45.89440242,32,19.18472755,0.513618424,2170.184407
4469,6301,126.5701871,45.89323839,29,19.18472755,0.513618424,809.4709557
4470,6302,126.576107,45.89620722,29,19.18472755,0.61247208,531.1912072
4471,6303,126.5710209,45.89678961,29,19.18472755,0.513618424,968.8585561
4472,6304,126.5769413,45.8997584,31,19.18472755,0.61247208,920.5781124
4473,6305,126.559095,45.91274057,34,19.18472755,0.460420398,724.5137821
4474,6306,126.5659348,45.89737177,29,19.18472755,0.513618424,692.4020434
4475,6307,126.5667685,45.90092301,31,19.18472755,0.513618424,1771.692761
4476,6308,126.5744386,45.88910484,29,19.18472755,0.61247208,810.0751784
4477,6309,126.5854438,45.89149063,29,19.18472755,0.61247208,665.371925
4478,6310,126.5718549,45.90034082,31,19.18472755,0.513618424,525.1253954
4479,6311,126.5803583,45.89207345,29,19.18472755,0.61247208,809.7736356
4480,6312,126.5693533,45.88968717,29,19.18472755,0.61247208,1916.104142
4481,6313,126.5862787,45.89504176,29,19.18472755,0.61247208,1111.636807
4482,6314,126.5879487,45.90214398,31,19.18472755,0.61247208,1225.953519
4483,6315,126.5828622,45.90272689,31,19.18472755,0.61247208,604.7396286
4484,6316,126.5820275,45.89917575,31,19.18472755,0.61247208,412.3886707
4485,6317,126.5811929,45.8956246,29,19.18472755,0.61247208,79.66563921
4486,6318,126.5887838,45.90569509,31,19.18472755,0.61247208,806.9052891
4487,6320,126.5676023,45.90447424,31,19.18472755,0.513618424,2162.198586
4488,6321,126.5735232,45.90744322,31,19.18472755,0.513618424,489.7512534
4489,6322,126.5684361,45.90802547,31,19.18472755,0.513618424,1864.158408
4490,6323,126.5743575,45.91099441,31,19.18472755,0.513618424,2854.321917
4491,6324,126.5692701,45.91157669,31,19.18472755,0.513618424,3490.412605
